x,y,token
-45.907513,14.479869,telling
-29.320372,29.874449,Thank
76.66375,15.626556,BE
-19.86655,-46.524982,ten
-32.91366,-20.924911,parents
-58.469467,-12.203952,ahead
-26.563429,-29.090899,second
-34.504074,-16.787235,sister
-7.764391,-38.84494,small
-30.096134,21.74923,Sir
-59.44345,-4.3284297,cut
9.15853,35.32555,From
-10.160206,-41.034477,blood
-55.407604,-9.240775,outside
-19.022152,-43.568943,hour
-38.317947,-3.5360322,point
-47.175583,5.292176,everybody
-43.77934,-14.133305,tried
-48.59414,7.341634,anyway
-39.59303,-22.857744,almost
-41.570267,-9.914819,save
-58.041763,-11.052677,bed
-14.898572,-39.201603,fact
-43.381527,-0.85179013,answer
15.933628,-40.659294,By
-39.01696,-29.38294,waiting
-33.821915,-14.921775,daughter
-35.852596,-1.3122239,truth
-7.301052,-32.84308,law
-32.287838,-7.6636972,alive
-25.053991,-37.30924,others
5.249217,32.575466,Be
-6.729014,-42.191483,lives
-17.820345,-37.512985,city
-15.706171,-36.504654,body
-25.413277,-16.596176,Only
10.001767,46.310272,##
77.31343,16.427864,KNOW
-31.161749,-27.143381,sent
-57.63453,-6.8753686,watch
-28.47753,-26.300621,shot
-43.011917,21.545061,happens
-60.467724,-5.7057004,walk
-37.679344,-12.688084,food
77.97441,14.09063,HE
-43.794327,-1.7755628,sign
-39.829765,-1.2743888,important
-58.433483,8.671801,whatever
-47.11069,10.561964,supposed
-37.05054,3.34535,seems
22.249844,-37.783043,high
-58.197838,9.480992,anybody
-46.58776,12.644288,glad
40.699146,-21.919924,20
-43.05711,-0.15437737,cause
-22.443075,33.73877,Mom
-19.82281,34.763542,Michael
76.662506,12.95319,THEY
75.10403,16.051743,BUT
18.531233,-38.452595,American
-55.888977,-0.35905105,dance
-12.731671,-39.069176,full
-36.06004,-0.44370812,doctor
-49.111446,-5.629915,able
-18.494104,-36.557503,power
-10.909532,-3.2431605,Her
-20.15463,-46.55418,four
-22.57974,18.724821,Very
-33.955013,25.427433,Would
-50.903748,10.046686,hate
-2.5397243,32.550613,John
-46.941628,6.6668577,clear
-39.344982,23.712448,Was
-34.01025,25.04294,Could
74.53453,14.331872,WAS
-18.939938,-33.2603,book
-45.339153,13.363173,stupid
-44.780445,6.228336,damn
75.379845,16.395658,RE
-51.186584,-11.187794,shall
-25.157911,31.22556,Sorry
-18.936317,-11.222987,Right
-35.05759,-16.07173,dad
18.182657,37.39388,O
-0.21874793,37.56715,Stop
-56.2046,-1.7238618,kiss
-49.445385,-19.703932,possible
-19.80639,-45.992863,six
-26.043852,32.764103,oh
-38.929867,1.1106291,news
-59.024662,4.6569915,promise
-10.376331,-31.846205,number
66.58934,8.846407,la
-26.512875,-19.507032,light
-40.00079,-24.597084,taken
-19.794184,-29.185633,turned
-40.066223,-24.918877,past
-60.188602,-2.6528823,catch
-10.326863,-37.938324,team
73.44437,14.79176,ALL
-19.528423,-13.122632,evening
8.467434,46.6194,playing
-42.195545,5.643358,making
-43.13555,-3.7578406,longer
76.56122,15.223888,NOT
75.36352,16.173004,DON
-47.71302,-9.560585,cannot
-10.272719,32.767414,....
41.542747,-23.330933,5
-42.079006,5.5638094,leaving
-51.999996,4.8055744,sometimes
-25.051945,27.326294,People
-14.97855,-29.273626,ship
-23.552315,33.720165,honey
-54.39206,3.5387652,e
-58.28009,0.6721992,win
-41.954144,19.343056,fuck
-34.007755,-7.3576446,dream
-15.177698,1.6195576,May
-51.324963,-12.761363,moving
-34.57384,-5.968017,born
-14.702067,-31.266825,piece
-24.174837,-20.341108,return
-28.56611,19.82259,"?"""
-30.55582,-17.021336,hair
74.144356,13.46618,AT
-0.844574,-30.715258,control
5.025795,34.146008,Thanks
15.815501,-40.821945,First
-31.909403,-2.331279,needs
3.932355,38.32915,Hi
-53.970993,-3.7075284,somewhere
-34.745045,2.2907212,Nothing
-42.643772,3.1720634,running
-59.59858,-6.091533,drop
-15.674338,-28.955519,plan
42.73149,-3.409737,/
-58.760227,16.02112,shouldn
-59.006424,-4.2952795,fall
-56.492146,8.627224,touch
-5.430995,46.100163,"""?"
-40.136414,-16.061373,kept
0.7012811,-31.68099,land
76.50178,14.068152,CAN
-52.5747,10.177908,nobody
-28.512665,33.50109,um
75.75668,13.846776,ARE
-50.757362,9.092775,miss
-37.134094,4.9210896,sweet
-27.832798,3.795259,boys
-22.349548,-31.3152,fire
-9.440853,29.957806,...?
-39.783966,5.3530393,luck
-5.6803355,45.258835,"!"""
38.765465,-24.873707,feet
1.9437182,4.221105,Any
57.288815,5.3094325,C
-25.882782,19.712923,Father
-29.554707,9.922834,Nobody
-47.33522,-6.5901184,rather
-42.92838,5.020582,safe
20.69844,-31.292122,Two
-45.832226,14.272064,asking
-38.886497,-15.778097,looked
-43.922935,19.531748,wonder
-0.1323078,32.752052,Captain
77.33256,14.249644,HERE
-36.455246,5.188001,sound
-38.51029,-23.693964,decided
-24.730587,-27.618572,boat
-16.062567,-26.432276,words
-14.169748,-27.429045,ones
-49.53617,-1.8177435,questions
-57.851208,-5.331326,clean
-43.980064,11.706142,sick
2.967186,33.312626,Nice
42.54488,-22.748499,4
-60.663895,8.524302,ya
-24.506649,-28.687183,ball
-57.528687,0.45331874,shoot
-41.134785,-6.0000777,fear
-15.582879,-31.68085,sort
43.016678,-23.618628,7
74.77175,13.662507,WITH
-29.859655,25.834925,Excuse
-24.255875,28.71819,~
-28.511578,-5.853357,himself
75.06584,15.681259,WELL
-56.70819,15.76144,weren
-22.435205,31.892994,Say
-12.68194,-33.44213,strong
-42.57556,-12.209166,meant
-20.514814,-9.484404,Make
-56.00278,10.373846,anymore
-60.161137,4.736601,marry
-14.252403,-3.559469,gentlemen
10.316681,47.77745,TV
41.732372,-23.186815,6
-24.417646,-11.579818,near
-6.8678803,-42.278004,across
-40.23694,-18.736448,paid
-5.3875704,-32.345444,air
-9.79722,-34.663918,state
-59.64341,-3.760767,follow
-37.101734,-7.7005477,act
-20.215746,16.88918,'.
-26.460392,21.42535,accept
-26.071404,-30.313854,Put
-56.487267,18.188803,Isn
-56.424232,-9.098769,till
8.650028,-40.23784,officer
72.490585,12.623833,NOW
75.61453,14.27429,JUST
-28.318573,-25.891855,eye
-57.009937,0.83040965,write
-27.012915,-26.970316,Got
-38.11266,5.2558827,sounds
-38.9073,7.188065,funny
-45.09007,-18.538631,known
-29.500107,-12.761318,coffee
-57.84581,8.8539505,whether
76.24655,13.304896,SHE
-18.40163,-37.43681,building
-2.117693,37.111446,Wait
-31.900764,-20.628971,picture
-41.163364,-6.1640935,special
-48.95031,-3.991391,seem
-25.533567,21.8513,Something
40.10158,-24.12339,50
20.834698,-37.47256,million
-44.552254,10.821354,scared
-4.1530337,33.863846,horse
-54.205837,6.4814568,bet
-38.954678,3.1259239,worth
-9.646058,-17.04869,space
-49.741016,-4.3221517,learn
-33.904755,-12.204577,saved
54.168133,3.68529,L
-35.368443,7.744916,felt
-57.91022,-5.468389,pick
-14.734475,-34.3497,month
-20.696121,-34.219963,street
-46.410477,-5.5202117,worse
-35.353004,-8.68536,black
-37.071693,24.169922,Does
-6.276759,-33.740726,letter
-22.757307,-6.780362,yesterday
14.773874,43.18956,Great
-14.343134,-41.131405,Every
-15.653667,10.889145,cold
27.070148,-34.420303,York
37.50155,-4.29657,An
-20.50177,28.37865,–
76.95859,14.369511,ABOUT
-42.446503,11.520686,feeling
-34.594616,-16.370285,mom
-23.00381,-33.420975,top
41.865917,-23.263708,12
-28.615072,-16.079582,situation
-32.789143,4.310234,absolutely
-39.737038,1.3916757,wedding
-37.10201,-4.7824783,terrible
2.0219715,-32.641987,attack
-28.005877,30.844875,thanks
-55.545006,-7.324922,early
-2.2400594,33.54586,Uncle
-37.49148,-8.989489,sex
-56.998627,-10.013894,straight
-22.558517,28.48275,y
-57.720497,-9.61663,round
-14.417982,-9.86106,Mother
-56.88439,-10.962038,jail
-22.278124,-23.959951,tea
-56.464516,5.4610443,expect
-58.724136,17.480398,Didn
6.226963,-39.599396,red
76.41337,13.098227,AS
-5.044513,-1.6403563,white
-36.901703,-4.1143274,pain
-26.569336,30.42174,darling
-42.198708,8.037044,rich
-49.12839,2.2107573,seeing
76.85114,13.864814,SO
-21.544744,-32.634785,floor
-14.643084,-34.278885,meeting
-42.719727,-14.610029,loved
-0.3405623,-26.629261,Paris
-20.156013,-10.096531,Keep
-38.921833,-5.880279,certain
-42.4287,6.093674,lucky
-22.434391,-33.954205,road
-22.10574,-34.72381,Earth
-24.74625,-32.120872,blow
-10.91007,-35.395226,class
76.97763,13.748617,GOT
-26.84895,-29.217018,bag
76.34043,13.407743,GET
73.49372,11.186722,UP
-26.300503,26.035786,Colonel
2.0072145,35.888165,Paul
76.428734,11.926549,THERE
-11.049642,-39.238937,sea
-43.778255,11.851014,tired
18.868036,46.487247,B
-40.04392,-24.593054,given
73.29898,12.753039,COME
-12.658641,-23.64612,personal
23.65905,-35.963352,15
-47.572636,7.6846933,drunk
-59.48412,-5.9768662,finish
-35.06994,5.5207477,strange
76.78044,14.115548,WANT
-20.432013,-4.1706924,Lord
-56.289955,-8.485426,hurry
24.491352,-34.142166,seven
-20.415274,28.93401,sing
-23.071554,-35.329124,government
-5.4788895,46.05626,","""
-44.9566,14.7183485,serious
-52.93996,8.065787,lie
-19.643862,-9.517842,Leave
-58.708546,-3.572021,join
-57.923473,-2.5574746,beat
-25.766048,4.3219004,Those
-11.082057,-0.7933592,Everything
-11.758764,15.279258,;
-25.965975,-3.6387525,report
-53.944042,-2.0284035,fish
-47.408463,3.3219304,Anyway
-55.72774,10.311905,blame
-59.115685,-3.8549905,carry
-16.44724,0.9074742,takes
-38.565155,-3.8709083,self
-18.71037,-15.463582,store
-37.203503,6.577215,dying
-36.063892,-7.037982,missing
-28.41286,24.341906,boss
57.152462,5.343405,".,"
-51.5617,11.1204,suppose
1.1464834,36.576633,Doctor
-27.379742,-19.936686,message
-54.653088,10.410715,upset
38.981934,-23.259571,eight
-28.536343,15.148994,Perhaps
74.33,14.20305,IF
-28.251293,19.89124,"..."""
74.303795,15.138261,LIKE
-23.458275,-1.1497141,court
4.0289083,16.253334,Master
-20.649265,31.397345,Mike
-25.838854,-10.39699,perfect
-41.02195,7.120435,dirty
-29.510721,5.7181373,drive
-31.388514,-9.575177,age
74.11467,11.886586,WERE
