x,y,token
-24.469147,-8.862983,बदलन
29.27632,3.2190623,5
32.226154,-0.5161288,खग
-4.4152036,10.996242,अवत
8.666872,-15.364369,लफ
21.063816,-8.168522,घड
33.217472,-4.206372,जलन
30.036808,-2.514827,१९९७
41.0548,-2.866571,१९९९
-4.2162347,-10.873713,ऋ
19.030945,-10.941849,मफ
-4.9892426,-14.056401,़ू
3.675267,1.4909897,आसन
-16.954647,-13.817272,हमन
-14.165774,6.484397,रवर
13.092661,13.987609,धश
17.0565,-3.835983,फड
6.394179,-3.0540323,छव
18.449669,10.343775,२१
22.97152,-16.946455,गडम
-16.88222,-12.050876,चरम
-15.045481,13.950559,धव
-17.002785,3.189632,ऋण
32.13175,-3.605954,पथ
21.891148,-5.3381934,डव
41.353836,6.873057,1961
-0.43443388,12.628892,भन
-27.880981,21.370443,रघ
-23.920671,11.073544,फ़
-13.396562,2.9099205,समक
-23.238037,0.12649305,बनत
-9.370176,-9.015066,मरन
-10.598119,12.013762,षस
42.10815,3.757954,1966
-11.84048,-9.251061,आठव
19.580227,-11.998304,इव
50.469025,-11.508335,Air
37.542618,-0.7685802,महल
6.4478097,0.0086917225,2007
9.504147,-7.8281665,तरक
25.990446,-4.392189,गरण
13.282068,-12.376996,यड
28.832382,7.01886,१००
21.406902,7.966206,20
-21.407892,-0.16374163,आगर
42.27986,-1.4435618,२००२
34.30096,-10.924907,नगरप
16.625631,-30.641096,रहव
8.421923,-0.15545808,आठ
38.06914,-5.190094,़ं
-21.578917,-14.433971,तय
22.171312,24.309015,१८९३
10.389726,-13.466452,जड
6.538858,-14.295497,असहय
27.719482,-10.166173,इऑक
-8.719291,18.541542,हरल
-20.552279,4.4804244,खट
-20.997673,7.6996236,खपत
6.8510556,1.8562347,लमट
-25.250591,-5.1829915,जलध
20.328045,-12.872679,़ॉ
28.602667,15.589629,“%
-13.08066,-2.043329,उग
-27.504416,3.7341816,उपव
-23.600195,11.815236,सहक
-16.539127,-3.156895,खतरन
-29.665493,10.431561,हनद
-17.650276,-21.086466,दहन
-15.181095,-15.771606,मगर
46.93121,-13.254911,EPA
22.61338,24.094446,१९०६
50.78152,-11.497183,Clean
11.057084,-14.009565,एड
2.7270555,-2.1520293,सनक
30.679308,-12.079537,षव
-10.84706,-6.127374,रहकर
-1.7486144,-0.4303273,ओस
9.21206,-8.131249,नरहर
2.0560818,7.9532127,तह
-12.988837,9.663027,तरज
